Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1789561827,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1789561828,2,,Aggregated,0.000000,0.000000,11,15,15,16,16,16,16,16,16,16,16,5,0,11,12.668103400017117,10.146223000049304,16.37238000000707,225.6
1789561829,4,,Aggregated,0.000000,0.000000,14,15,16,17,22,23,23,23,23,23,23,15,0,14,14.012461066674101,8.204824000017652,22.884310000051755,222.46666666666667
1789561830,6,,Aggregated,0.000000,0.000000,13,14,15,16,17,22,23,23,23,23,23,33,0,13,12.957360424243717,5.378728999971827,22.884310000051755,222.84848484848484
1789561831,8,,Aggregated,3.500000,0.000000,13,14,15,16,17,20,22,23,23,23,23,60,0,13,12.613334100001339,4.82220399999278,22.884310000051755,222.33333333333334
1789561832,10,,Aggregated,5.666667,0.000000,13,14,15,15,17,20,23,23,23,23,23,88,0,13,12.588199420452316,4.82220399999278,22.884310000051755,222.375
1789561833,10,,Aggregated,8.750000,0.000000,13,15,15,16,18,21,23,23,25,25,25,121,0,13,13.138339074379669,4.82220399999278,24.557028999993236,223.27272727272728
1789561834,10,,Aggregated,12.200000,0.000000,14,15,16,17,20,22,23,25,25,25,25,151,0,14,13.750992748344856,4.82220399999278,24.64719500000001,222.7814569536424
1789561835,10,,Aggregated,15.666667,0.000000,14,16,17,17,20,23,25,31,32,32,32,183,0,14,14.277728426229391,4.82220399999278,31.969707999962793,223.91803278688525
1789561836,10,,Aggregated,17.714286,0.000000,14,16,17,17,21,23,27,31,35,35,35,213,0,14,14.633383929577404,4.82220399999278,35.369166999998924,223.50704225352112
1789561837,10,,Aggregated,19.500000,0.000000,14,16,17,18,21,23,30,32,35,35,35,244,0,14,14.89064730737755,4.82220399999278,35.369166999998924,223.44672131147541
1789561838,10,,Aggregated,20.666667,0.000000,15,16,17,18,22,24,27,32,35,35,35,276,0,15,14.990195380434967,4.82220399999278,35.369166999998924,223.6304347826087
1789561839,10,,Aggregated,21.600000,0.000000,15,16,17,17,22,24,27,31,35,35,35,311,0,15,15.038464450160669,4.82220399999278,35.369166999998924,223.39549839228295
1789561840,10,,Aggregated,24.600000,0.000000,15,16,17,17,22,24,27,31,35,35,35,340,0,15,15.030594049999944,4.82220399999278,35.369166999998924,223.48529411764707
1789561841,10,,Aggregated,27.400000,0.000000,15,16,17,17,21,24,27,31,35,35,35,376,0,15,15.117229212765618,4.82220399999278,35.369166999998924,223.34840425531914
1789561842,10,,Aggregated,29.600000,0.000000,15,16,17,18,22,24,27,31,35,35,35,404,0,15,15.256780967821255,4.82220399999278,35.369166999998924,223.4950495049505
1789561843,10,,Aggregated,31.000000,0.000000,15,16,17,18,22,24,27,31,35,35,35,436,0,15,15.240112022935232,4.82220399999278,35.369166999998924,222.87614678899084
1789561844,10,,Aggregated,31.700000,0.000000,15,16,17,18,22,24,27,31,35,35,35,467,0,15,15.300966417557927,4.82220399999278,35.369166999998924,223.27837259100642
1789561845,10,,Aggregated,31.300000,0.000000,15,16,17,18,22,24,27,31,35,35,35,497,0,15,15.302457372232436,4.82220399999278,35.369166999998924,223.13279678068412
1789561846,10,,Aggregated,31.700000,0.000000,15,16,17,18,22,24,27,30,35,35,35,529,0,15,15.29907307372367,4.82220399999278,35.369166999998924,223.07372400756142
1789561847,10,,Aggregated,31.300000,0.000000,15,16,17,18,22,24,27,30,35,35,35,561,0,15,15.348014634580565,4.82220399999278,35.369166999998924,223.11586452762924
1789561848,10,,Aggregated,31.500000,0.000000,15,16,17,18,22,24,27,30,35,35,35,595,0,15,15.37669210924365,4.82220399999278,35.369166999998924,223.14117647058825
1789561849,10,,Aggregated,31.700000,0.000000,15,16,17,18,22,24,27,29,35,35,35,631,0,15,15.364874061807047,4.82220399999278,35.369166999998924,223.8066561014263
1789561850,10,,Aggregated,32.000000,0.000000,15,16,17,18,22,24,27,30,35,35,35,664,0,15,15.390047968373931,4.82220399999278,35.369166999998924,224.09638554216866
1789561851,10,,Aggregated,31.800000,0.000000,15,16,17,18,22,24,27,30,35,35,35,689,0,15,15.4030055602329,4.82220399999278,35.369166999998924,224.07692307692307
1789561852,10,,Aggregated,32.200000,0.000000,15,16,17,18,22,24,27,30,35,35,35,721,0,15,15.452031416089337,4.82220399999278,35.369166999998924,224.24549237170595
1789561853,10,,Aggregated,32.100000,0.000000,15,16,17,18,23,24,27,30,35,35,35,753,0,15,15.534893050465406,4.5144130000380756,35.369166999998924,224.47011952191235
1789561854,10,,Aggregated,31.500000,0.000000,15,16,18,19,23,24,27,30,35,35,35,785,0,15,15.64684412356746,4.5144130000380756,35.369166999998924,224.3171974522293
1789561855,10,,Aggregated,31.900000,0.000000,15,17,18,19,23,25,28,31,35,35,35,820,0,15,15.820530135367,4.5144130000380756,35.369166999998924,224.2560975609756
1789561856,10,,Aggregated,31.200000,0.000000,15,17,18,19,23,25,28,31,35,35,35,855,0,15,15.872419010527514,4.5144130000380756,35.369166999998924,224.3017543859649
1789561857,10,,Aggregated,31.700000,0.000000,15,17,18,19,23,25,28,31,35,35,35,885,0,15,15.89366050056624,4.5144130000380756,35.369166999998924,224.38983050847457
1789561858,10,,Aggregated,32.000000,0.000000,15,17,18,19,23,25,28,30,35,35,35,915,0,15,15.929487692897428,4.5144130000380756,35.369166999998924,224.07868852459018
1789561859,10,,Aggregated,32.500000,0.000000,15,17,18,19,23,25,28,30,35,35,35,954,0,15,15.891435706500328,4.5144130000380756,35.369166999998924,224.20440251572327
1789561860,10,,Aggregated,32.100000,0.000000,15,17,18,19,23,25,28,31,35,35,35,988,0,15,15.936104498989375,4.5144130000380756,35.369166999998924,224.1821862348178
1789561861,10,,Aggregated,31.800000,0.000000,15,17,18,19,23,25,28,31,34,35,35,1019,0,15,15.954878647695345,4.5144130000380756,35.369166999998924,224.18842001962707
1789561862,10,,Aggregated,32.100000,0.000000,15,17,18,19,23,25,28,31,34,35,35,1052,0,15,15.955478202472868,4.5144130000380756,35.369166999998924,224.14733840304183
1789561863,10,,Aggregated,32.200000,0.000000,15,17,18,19,23,25,28,31,34,35,35,1086,0,15,15.9636066767969,4.5144130000380756,35.369166999998924,224.29834254143645
1789561864,10,,Aggregated,32.600000,0.000000,15,17,18,20,23,25,28,31,35,37,37,1115,0,15,16.049597695068584,4.5144130000380756,36.68251699997427,224.23139013452914
1789561865,10,,Aggregated,32.700000,0.000000,15,17,19,20,23,26,29,31,35,37,37,1149,0,15,16.141417417755946,4.5144130000380756,36.68251699997427,224.16797214969537
1789561866,10,,Aggregated,33.600000,0.000000,15,17,19,20,23,26,29,31,37,37,37,1180,0,15,16.179324468645394,4.5144130000380756,37.228203999973175,224.01779661016948
1789561867,10,,Aggregated,33.400000,0.000000,15,17,19,20,23,26,29,31,37,37,37,1208,0,15,16.16796076738539,4.5144130000380756,37.228203999973175,224.01738410596028
1789561868,10,,Aggregated,33.100000,0.000000,15,17,18,20,23,26,29,31,37,37,37,1243,0,15,16.159442695093897,4.5144130000380756,37.228203999973175,224.05792437650845
1789561869,10,,Aggregated,32.400000,0.000000,15,17,18,20,23,26,29,31,37,37,37,1273,0,15,16.116450435193798,4.5144130000380756,37.228203999973175,224.05263157894737
